Date,AAPL,AMZN,BAC,CSCO,DIS,GOOGL,HD,INTC,JPM,KO,META,MSFT,NVDA,ORCL,PEP,PG,TSLA,UNH,V,XOM
2024-04-09,-0.0008141050201613098,0.0039019995315764276,0.0025603641096268283,0.00025690143662871476,0.0025441729582837192,0.006589415519606972,-0.001261803549549184,-0.007530669646267541,0.002641566864167033,-1.5994835852362056e-05,0.0034604341722831444,0.0026879003709930236,3.655461202302646e-05,0.004360620951080413,0.0018062337146438011,-0.0015057595744574382,0.00018783173726543144,-0.0029734781083970542,-0.0006517101010088177,0.005330164850986724
2024-04-10,-0.0015099953463826588,0.0029800790088688966,0.0010316177587861354,-0.0003935875478959405,0.0021467960222039005,0.0061411123327748725,-0.003170666943078293,-0.00942825567850451,0.0018038909549169702,-0.0009015975165110157,0.002073003522737804,0.0010037024859408995,-0.0025549637417034365,-0.0021147772402758612,0.0013774028802533479,-0.001438250750972575,-0.0011947866471449132,-0.0040456482984920165,-0.0016552710386651738,0.006072052222470858
2024-04-11,0.0012596755091836165,0.003480096201217653,0.00045548310790247126,-0.00010840091021017683,0.002111945265698534,0.0067225420999584675,-0.004219710089534162,-0.006628809047178191,0.0013880551144689502,-0.0013036691925019384,0.0028115139430429704,0.0015770361596678494,5.7445515167564576e-05,-0.000710953112583329,0.0009718516666900323,-0.0019976876757077876,0.001901862138418814,-0.004833164750198982,-0.0016515215021129293,0.005345773227335199
2024-04-12,0.0011446515586423234,0.002087627760506716,0.0002256685229228339,-0.0008389722626439833,0.000967335229313665,0.005011668145285036,-0.004376651271995768,-0.008651373678840285,-0.0009549379368748945,-0.001844343804256604,0.0021127047960009804,-0.0003464965203129333,0.0003362024090233895,-0.0015791024011859334,0.0010519322450750323,-0.0019148567986861764,0.0029444907269022547,-0.005220867565793858,-0.0018234252138302654,0.0038771944205619135
2024-04-15,0.00016130981109889199,0.002624554552374053,0.0008414562682298677,-0.00023312562883673893,0.0005515411899552014,0.004772745566238468,-0.004825242399862634,-0.007654121112466628,-0.0015473728207537174,-0.001452060725226806,0.0017586727880513464,-0.00029064029125632217,-0.0008418265534159142,-0.002090886933601621,0.0007462762085082286,-0.0018390720350691448,-0.00018217203971598316,-0.004674945698832184,-0.002083058412538913,0.0036802934976579325
2024-04-16,-0.0011156773564315603,0.002525668263813541,-0.001772102006859727,-0.0009122401242063038,0.00011463639781075785,0.0023222061260596504,-0.005107083649209049,-0.007805062728803225,-0.0027388212316992178,-0.0017296041064134404,0.00038139452587562794,-0.0002850822691764565,-0.0003715330099954839,-0.0026823631563331783,-0.0010931283737445618,-0.0016255896630569422,-0.004662379408451262,-0.001681109530114283,-0.002425238898820964,0.0028038507294569194
2024-04-17,-0.0022023035440679626,0.001562338938458452,-0.0010069230781287908,-0.0009159440182805623,-0.0005879306906334758,0.0028887795314635313,-0.006414052130590248,-0.007832184217852162,-0.0032312018741802563,-0.0014252244688629956,-0.0001034190940362445,-0.0011055679338155488,-0.002837867694763535,-0.004034502304440146,-0.0006597442794390063,-0.001494039854064183,-0.004477210341374699,-0.001247773290764137,-0.0025817664346337644,0.002426836711314634
2024-04-18,-0.0032234899334074862,0.00035458983131085863,-0.0012396890817548633,-0.0009983248556182877,-0.0016651672928375937,0.0024809256912268706,-0.007063948803052606,-0.008907409451884058,-0.003561695855892866,-0.0015150836031432413,-0.00026645179657413534,-0.002477856168358811,-0.0030042164203746224,-0.0051788179596841625,0.0001459049387863065,-0.0011148410474915715,-0.0075193366747692,0.00014123618077899747,-0.003159632024364484,0.002424685963231932
2024-04-19,-0.001791233720254959,-0.0009259581841526088,-0.0005963075564012488,-0.0011130815083355173,-0.0016881591179555289,0.0022487993925801087,-0.008096419380181036,-0.010366697588052299,-0.00300178087666223,-0.00021521110894358596,-0.002553582891150519,-0.0036015945119589167,-0.008594637611758127,-0.005572599149881163,0.0005141037415346717,-0.0008045100621560553,-0.007671402705155694,0.0012042012184123984,-0.003640970226933421,0.002777173050983295
2024-04-22,-0.0018022088034419293,-0.00038360699445746385,0.0010447278932153802,-0.0011991009494015826,-0.0016078377970179414,0.001885563714124533,-0.007362118592030636,-0.010236490239873487,-0.001417418631327494,8.403098893417505e-05,-0.0026641921250897373,-0.0032977295849427935,-0.007978148964389498,-0.005252098474086736,0.001307816050841537,1.6084335979782428e-05,-0.008795759562920252,0.00038117334213317867,-0.0019440730156967344,0.003060790931087398
2024-04-23,-0.001067587585711066,3.32772192741082e-05,0.0021492645306126655,-0.0009116975023744367,-0.002345901646042725,0.0027512001613980985,-0.00606487515198888,-0.009556232490946809,-0.0002390195755732294,0.00023273244148002691,-0.0005290288505230778,-0.0017877258459064016,-0.0065296010707749045,-0.004338566157595208,-0.0003455252467846448,0.0007697408145435735,-0.008396873294063805,0.0002946384724940465,-0.0012554143580019495,0.002744651069299531
2024-04-24,-9.886676916521231e-05,-0.00039596619949903154,0.0017721195942021096,-0.0007498208190372335,-0.0024923401297773594,0.002826154118046281,-0.0064816094429153035,-0.009426597505506656,-0.00022796526882163938,0.0008671792762373898,-8.235502631829816e-05,-0.0014618626175440853,-0.006910694777146537,-0.004384608640538895,0.0014244226017067706,0.0009979321553216791,-0.0038260860536759754,-0.00025186222334051546,-0.0009809585569826363,0.0031279685031512182
2024-04-25,-0.0009021212094998787,-0.0016517913908237313,0.000266529405016247,-0.001230351805241503,-0.003434835161595556,0.0017763163944448323,-0.007420613021976813,-0.010662090763894756,-0.001121035848347729,0.0006168316322876566,-0.005158321170983987,-0.0026605299999089894,-0.003807970700143143,-0.004105263927105201,0.0009755260602569149,0.0003410163368956942,-0.0019513837393228262,0.00034099837164014435,-0.0006739440647840267,0.0027251293091060725
2024-04-26,-0.0005478150927517467,-9.169635865574621e-05,1.5560279994897287e-05,-0.0016204781711278815,-0.004022900144776154,0.006868612771925364,-0.006655496995839722,-0.015718846258531333,-0.0012854816967289406,0.0004939415777508837,-0.004103655283663604,-0.0016641056689949475,-0.0007789067236392666,-0.0032313064424534686,0.00024942001622464406,6.412837447447028e-05,-0.001383392512965187,0.00032961662440817997,-0.0008009997658851798,0.0007840420939738302
2024-04-29,0.001115381364861895,0.00011777395613877805,0.00017290612988902777,-0.0018342872640112694,-0.0039720442168660886,0.003671429427562228,-0.004370884166422462,-0.016930606666905747,-0.0010002468873451797,0.0011455277462422587,-0.005901295982151894,-0.0026224935066561815,-0.0007702381837884798,-0.0034866985892327007,0.0009888714984651048,0.0006934666501106024,0.006432189051192377,0.00019704502951771176,-0.0011457996481369249,0.001173533001029997
2024-04-30,0.000551770425121395,-0.0014516400545388942,-0.0002529570716511442,-0.0019919935224928078,-0.004939964108552131,0.002956340349135411,-0.004070544270647419,-0.017698218044844116,-0.0013785342844468862,0.0013646408257171506,-0.006797045802218937,-0.003859858158448476,-0.0010381776462056347,-0.004208518208282175,0.001368700282150137,0.001172889064953392,0.006108333157573731,0.0028744639569386666,-0.0017686536568828626,-0.0003777286482678999
2024-05-01,9.542755612845788e-06,-0.0007847365332056877,-0.000521691851506928,-0.0019163364794821391,-0.0036557328839335545,0.003171621350194431,-0.003980133100714539,-0.013754439420528541,-0.0012064246879322006,0.0017601580449237487,-0.0066905792122117,-0.0030219296334982717,-0.0027103991464501433,-0.004585735098522925,0.0016659965711979864,0.0026105218823805564,0.0046856856451327365,0.00274222510554436,-0.0017430007238788791,-0.0013331086273170312
2024-05-02,0.0013557728209525222,0.0014736299092724613,7.804135177408856e-05,-0.0013234120707877328,-0.0018929705468268498,0.005430662277014181,-0.0031355291368480196,-0.012780085951507337,-0.000878134321743207,0.00225152220454376,-0.006819543011372065,-0.0023491539664262317,0.0006803136653337815,-0.0036298454380606026,0.0017604701596098838,0.002969291688393766,0.003880573399532167,0.004131480591211728,-0.0011543972326094442,-0.001418638501696251
2024-05-03,0.004121477984118399,0.00046860914822190457,0.0003223520736359953,-0.0014280571451251278,-0.0019821113354903607,0.004962371003751603,-0.0020712730339582375,-0.01085728255939496,-0.0016381518505026616,0.0022196372492985506,-0.0072627014561650995,-0.0021548093337281915,0.0011878683718800243,-0.0035503531529955945,0.0021102667203447114,0.0029494265247964335,0.006022959310627319,0.004039227048094262,-0.0015629702040710403,-0.00221098407280369
2024-05-06,0.003999325325004671,0.0011047876248063081,0.0003874811396342659,-0.0011194159835688055,-0.0003109220268563695,0.004448996074726647,-0.0027369591488475955,-0.009597563193246682,-0.001507926636473539,0.002566053548247571,-0.004977824832617395,-0.0011996171678781363,0.003572045415081093,-0.002233453483238207,0.0018865328449174323,0.002962580169394352,0.004558140489359264,0.0042066574452893305,-0.0008964056718256009,-0.0015498961477981633
2024-05-07,0.003827066422537756,0.0009910897541096253,0.0002798052629742587,-0.002773561356383747,-0.005331684370573514,0.0048208642907439595,-0.002883673374865553,-0.010526530694591574,-0.0012379760609398216,0.0024029472668120498,-0.004476671627471829,-0.0019064472870413019,0.003732257751468138,-0.0021162575356510837,0.0022084777633793683,0.003165268583049946,0.001550022272655932,0.004464237405508253,-1.421095759446267e-05,-0.0020595876399068236
2024-05-08,0.004477230785048608,0.0007143750976213615,0.0015392528534670824,-0.0012122945442017586,-0.004977367585331421,0.0044217465089257165,-0.0016542438179803442,-0.010160695292432225,0.00020504100882089426,0.003256395482359925,-0.004294515091929163,-0.0014056410494594108,0.002666778739883785,-0.0017446896694546022,0.002523630843655822,0.0027720289532140786,0.0021284300826378113,0.005740539901014014,0.0005225640372663265,-0.0024890549041232278
2024-05-09,0.0028143944244164165,0.00027975220507747147,0.002704303745652664,-0.0017561790795091903,-0.004789586181838529,0.003545829933431699,7.129256313946897e-05,-0.010588657748356151,0.0006880592663356389,0.0031699395021831,-0.004316455759787852,-0.0017405202089409045,-0.00030882376474429264,-0.0026760527741890583,0.002881437281009214,0.003511010770732725,0.0005147182635934112,0.007045557647379991,0.0005474866393773703,-0.0013355040286955667
2024-05-10,0.002038545571203465,0.0005190515156479059,0.0036966395006076736,-0.00042383249251601307,-0.003454152610818362,0.0036873764267073505,0.0005736650044550262,-0.008409724274209829,0.004243474667147734,0.0041240930119456455,-0.0031582707095587858,-0.0007425076813789011,0.001669198807529243,-0.0017990297702064006,0.003444433917515638,0.003918566366626503,0.0005137091498928603,0.007900791782642502,0.0008916152078691675,-0.0009551663587928028
2024-05-13,0.004014000506400222,0.0009506245805272872,0.003161020052992114,0.0004789750761733158,-0.0029703725232474555,0.004742444938628143,0.0005045682718436862,-0.008172793177807924,0.0042060553368726775,0.004497127703802234,-0.002878340979460625,0.00011343220218328343,0.003197900176676027,-0.0014197886029328143,0.004095192149489063,0.003586249653628909,0.004326155853419511,0.007064441452316139,0.0014991292000484991,-0.0006897454440906059
2024-05-14,0.005281033069098479,0.0011663096643409142,0.005293773328332324,0.0010879748908103782,-0.003608838156577132,0.005245687730238385,0.0008957975728697109,-0.007218979556602756,0.005476876160023692,0.004188450554337047,-0.0024211118922992545,0.0003430377047451305,0.002905141410748324,0.00020505998698189254,0.0036457933954861634,0.003392285542331791,0.007325665961110206,0.004663752906289731,0.001190952546962637,2.7377515690019115e-05
2024-05-15,0.00629930175175063,0.0014340535985456371,0.005046399271283891,0.0019590635809920653,-0.004420613224184222,0.005536147970895272,0.002394169574685151,-0.006064935422472323,0.005824867626922215,0.003824683927016498,-0.0008350390693853294,0.0015476881894910365,0.006630329842111332,0.0013277625932415881,0.0029407703044544375,0.003294671188012149,0.006851425611246337,0.003943820367805506,0.0016209217536522435,0.0004393379356557592
2024-05-16,0.006616645664991416,0.0013677918898560627,0.004678353265438945,0.00028542704856256986,-0.003902918481644352,0.005846522696340767,0.0015333349725276501,-0.003952856729521076,0.005589073500149555,0.0036333508027869554,-0.002469894752597457,0.002219734452353772,0.006108740844306576,0.00267060928125899,0.003134595585011607,0.0032714151939468084,0.00887118180494711,0.002821972739335277,0.0016600939068161403,0.00018632195179845156
2024-05-17,0.007235171028742648,0.0029396844669320353,0.0030901999641101798,-0.00010866294970465762,-0.004041008114019334,0.007001532610767858,0.0013782593696165801,-0.003066436122014382,0.0049068173494394626,0.0023349275132735605,-0.0005437888009471037,0.002764045530521253,0.010114831305367666,0.003701827698168442,0.0023435353520450675,0.0029356789619524593,0.010580886046779559,0.0023382617033087085,0.0019995044384877535,0.0003634017484096308
2024-05-20,0.007288736676813923,0.001881232290087531,0.0014642279875756504,-0.0010019092267866236,-0.003935212955103596,0.0065351551372855535,0.0003382214855011334,-0.0029493215065306668,0.0016867020844321457,0.0016542432444603683,-0.000937667382379348,0.003143945168572371,0.00918174117256726,0.004267111803061224,0.0011585471153797045,0.002078441624683791,0.011573783669971855,0.0026207725993211196,0.001248438315489031,-0.00032559606327079994
2024-05-21,0.007312008257218561,0.001123293718111762,0.001685146148902228,-0.0013904396519820005,-0.0046496896656675005,0.006164496629199723,-0.00033887365821930746,-0.003321170365889381,0.0019733049598000263,0.001851632868415881,-0.0028781478055169506,0.002754623504511289,0.007674787249084813,0.004066812631802491,0.002856834580141937,0.0020902453049461813,0.013977582360855084,0.0037457330406484636,0.000456697080359314,-0.0008660181675243961
2024-05-22,0.006299981921917358,0.001939379838218369,0.0018889966355742694,-0.0008995288396279833,-0.0047371740131711085,0.005476367856483399,-0.0002823971906737055,-0.004146149438345165,0.001425470620390734,0.0011728197156309073,-0.002277128655246846,0.0027443132243116118,0.00911204120605355,0.003946163385860563,0.0013280982693667676,0.0015893011399048696,0.006208012308653704,0.0034204475316772843,0.00022366007383258223,-0.0018797992719778334
2024-05-23,0.00498971176445166,0.002198250152266151,0.0016820214491090114,-0.001515977631401677,-0.005377837767831839,0.005657597364195144,-0.0006873614304012176,-0.007162608912859897,0.000999903143816827,0.000296260281978622,0.0027897492579639083,0.0035602558607968292,0.011917505978660408,0.003936578431645066,0.0007595052047957796,0.0009134233605095465,0.0019570780209620165,0.002313861471208223,-4.6733936804144174e-05,-0.002848410119800665
